3,92,2146523002
3,93,2148764186
3,94,2153101592
3,95,2133875453
3,94,2149945607
3,93,2131586162
3,92,2150729296
3,91,2141182587
3,90,2152462068
4,91,3233878251
3,92,2152433261
3,93,2157372263
3,94,2155170604
3,95,2148691454
3,94,2139506120
3,93,2169256320
3,92,2152973811
3,91,2118139080
3,90,2141085306
3,91,2150000629
3,92,2147691388
3,93,2136699495
3,94,2142310876
3,95,2145427948
3,94,2154051866
3,93,2152404332
3,92,2126524844
3,91,2150002042
3,90,2154949753
3,91,2146265788
3,92,2148594343
3,93,2148897578
3,94,2149422199
3,95,2148026621
3,94,2161306048
3,93,2109167313
3,92,2149831759
3,91,2148024411
3,90,2140567913
3,91,2143144254
3,92,2159111269
3,93,2114205344
3,94,2163336975
3,95,2154374587
3,94,2148117822
3,93,2126935481
3,92,2124115293
3,91,2134469284
3,90,2150019532
3,91,2105229823
3,92,2137892999
3,93,2130978149
3,94,2140149961
3,95,2139094616
3,94,2148283510
3,93,2148994294
3,92,2146122008
3,91,2132163927
3,90,2156725090
3,91,2109922605
3,92,2158396198
3,93,2108355741
3,94,2147413936
3,95,2114867266
3,94,2150851171
3,93,2138812483
3,92,2142483946
3,91,2157498004
3,90,2156129033
3,91,2116710282
3,92,2152081890
3,93,2158049597
4,94,3193423018
3,95,2122437952
3,94,2156074143
3,93,2157824562
3,92,2150692678
3,91,2120504720
3,90,2159257824
3,91,2152467903
3,92,2156649387
3,93,2140918609
3,94,2151197839
3,95,2158502040
3,94,2133944570
3,93,2115434017
3,92,2142837525
3,91,2149210850
3,90,2141630747
3,91,2116691043
3,92,2156851523
3,93,2152855968
3,94,2076043954
3,95,2136176561
3,94,2153722977
3,93,2154421933
3,92,2141400419
3,91,2148388232
3,90,2148532312
3,91,2149140620
3,92,2151614764
3,93,2138027360
3,94,2159229221
3,95,2155433596
3,94,2143269129
3,93,2103838942
3,92,2148728580
3,91,2154794305
3,90,2132165155
3,91,2153872450
3,92,2143589735
3,93,2149824720
3,94,2148830482
3,95,2109923703
3,94,2148555085
3,93,2150033346
4,92,3146643664
3,91,2154568558
3,90,2141352972
3,91,2151301497
3,92,2158835436
3,93,2154875932
3,94,2145199444
3,95,2137445408
3,94,2146313138
3,93,2106521382
3,92,2150752997
4,91,3191183875
3,90,2140357216
3,91,2156717717
3,92,2147779015
3,93,2150063220
3,94,2146585200
3,95,2158452332
3,94,2150991072
3,93,2115691564
3,92,2151990767
3,91,2148971728
3,90,2151893333
3,91,2149618204
3,92,2148428184
3,93,2154296643
3,94,2150701688
3,95,2143907166
3,94,2154624381
3,93,2157202028
3,92,2158834787
3,91,2153378198
3,90,2136245135
3,91,2138246267
3,92,2135837252
3,93,2144242610
3,94,2145139628
3,95,2154816403
3,94,2142200175
3,93,2159397813
3,92,2155612171
3,91,2142092528
3,90,2123317114
3,91,2152900535
3,92,2141031741
3,93,2111018895
3,94,2163364207
3,95,2154803699
3,94,2142040769
3,93,2152138245
3,92,2106286141
3,91,2155488031
3,90,2148065924
3,91,2160739287
3,92,2143439039
3,93,2148672998
3,94,2152935492
3,95,2148372910
3,94,2144050040
3,93,2155261197
3,92,2132923424
3,91,2152652680
3,90,2146687622
3,91,2151534246
3,92,2144552349
3,93,2110181573
3,94,2146397107
3,95,2151721963
3,94,2153659600
3,93,2139337593
3,92,2154781675
3,91,2156835140
3,90,2142833134
3,91,2139798090
3,92,2133810195
3,93,2153794657
3,94,2152448023
3,95,2128736758
3,94,2157425596
3,93,2150360183
3,92,2143776697
3,91,2131886546
3,90,2152181298
3,91,2149005317
3,92,2120002531
3,93,2132461404
3,94,2150207403
3,95,2140267224
3,94,2142077785
3,93,2137605968
3,92,2133372064
3,91,2144526996
3,90,2144315661
3,91,2123938476
3,92,2152535859
3,93,2145641912
3,94,2158929410
3,95,2118878923
3,94,2132193811
3,93,2094028741
3,92,2138175574
3,91,2106221794
3,90,2152627444
3,91,2132034518
3,92,2135547115
3,93,2118894675
3,94,2146917250
3,95,2137618635
3,94,2132973986
3,93,2138382413
3,92,2108347605
3,91,2147972464
3,90,2150282552
3,91,2148569818
3,92,2155105825
3,93,2152130665
4,94,3181895533
3,95,2151281184
3,94,2146757835
3,93,2151207631
3,92,2142883245
3,91,2116074463
3,90,2147199431
4,91,3178562681
3,92,2150597787
3,93,2118948477
3,94,2154786075
3,95,2152639288
3,94,2152514238
4,93,3215040089
3,92,2157127719
3,91,2144588967
3,90,2149269227
3,91,2145427937
3,92,2157254742
4,93,3238932492
3,94,2110180503
3,95,2159690580
3,94,2141347104
3,93,2143667336
3,92,2134196335
4,91,3230663451
3,90,2152520191
3,91,2125397718
3,92,2124042200
3,93,2155570400
3,94,2152358565
4,95,3216452888
3,94,2150652826
3,93,2154647420
3,92,2145915588
4,91,3175112724
3,90,2155765406
3,91,2152305586
3,92,2126170462
3,93,2134797882
3,94,2155382613
3,95,2151388597
3,94,2151054225
3,93,2131480337
3,92,2148241365
3,91,2142298688
4,90,3315988809
3,91,2147475263
3,92,2146163926
3,93,2155667647
4,94,3202851200
3,95,2157412535
3,94,2084242493
3,93,2144419159
3,92,2129361375
3,91,2145539126
3,90,2139682647
3,91,2151982771
3,92,2128442832
3,93,2157511186
3,94,2146748281
3,95,2153757803
3,94,2119431763
3,93,2153600885
3,92,2155057417
3,91,2151768395
4,90,3168001048
3,91,2149699162
3,92,2147408592
3,93,2138210170
3,94,2150404596
3,95,2146157183
3,94,2153053552
3,93,2152393388
3,92,2140023452
4,91,3218976093
3,90,2150507676
3,91,2115302675
3,92,2154110998
3,93,2151760205
3,94,2152722307
4,95,3221494167
3,94,2158114710
3,93,2160498043
3,92,2130570208
4,91,3189888709
3,90,2136666490
3,91,2107616255
3,92,2071610784
3,93,2134197163
4,94,3226458706
4,95,3169376752
3,94,2134840797
3,93,2107680758
3,92,2135497906
3,91,2152539464
3,90,2145428766
4,91,3217381959
3,92,2151285758
3,93,2146584161
3,94,2128020893
3,95,2135469950
3,94,2153426119
3,93,2149530720
3,92,2120356830
3,91,2146914779
3,90,2151247539
3,91,2151673819
3,92,2116471856
3,93,2120038976
3,94,2144887259
3,95,2150837929
3,94,2142141995
3,93,2160979633
3,92,2150030086
3,91,2140073098
3,90,2115444725
3,91,2153352723
4,92,3202833064
4,93,3159740376
3,94,2128654765
3,95,2149475909
3,94,2138690487
3,93,2138299019
3,92,2175951066
3,91,2156960675
3,90,2158045171
3,91,2142690965
3,92,2151132278
3,93,2149852504
3,94,2141967873
3,95,2106355444
3,94,2135016846
3,93,2138105547
4,92,3201608026
3,91,2154926006
3,90,2145103201
3,91,2151981614
3,92,2149822877
3,93,2139944616
3,94,2150719032
3,95,2142917400
3,94,2161123235
3,93,2106598478
3,92,2140294239
3,91,2156844203
3,90,2143500990
3,91,2123935859
3,92,2155108561
3,93,2150963163
3,94,2153177102
3,95,2101182636
3,94,2159055273
3,93,2148302416
3,92,2160526259
3,91,2148112677
3,90,2150116644
3,91,2160197121
3,92,2136697503
3,93,2141476054
3,94,2150120301
3,95,2146419551
3,94,2148363226
3,93,2144084798
3,92,2149166591
3,91,2151043889
3,90,2140678005
3,91,2145768298
3,92,2134295324
3,93,2156581357
3,94,2151071385
3,95,2147422004
3,94,2121750993
3,93,2107068717
3,92,2150830268
3,91,2133051715
3,90,2145855977
3,91,2158082565
3,92,2081522568
3,93,2142677118
3,94,2146155109
3,95,2157063069
3,94,2144519872
4,93,3189191650
3,92,2153400282
3,91,2150807342
3,90,2128364335
3,91,2154337577
3,92,2149530172
3,93,2161419738
3,94,2153103886
3,95,2154577028
3,94,2144895857
3,93,2131358576
4,92,3123601005
3,91,2079621190
4,90,3207361574
4,91,3175787370
3,92,2136832308
3,93,2123910659
3,94,2134139923
3,95,2138326270
3,94,2098614469
3,93,2091477729
3,92,2084351364
3,91,2087193426
4,90,3126652646
4,91,3121751810
4,92,3142128048
4,93,3120294385
4,94,3113250630
3,95,2117172490
4,94,3119839316
3,93,2072228187
4,92,3107425934
3,91,2296869045
3,90,2153087447
4,91,3232444326
4,92,3119013318
3,93,2144001837
4,94,3169127990
3,95,2075717380
4,94,3141469381
4,93,3217241314
3,92,2133486479
4,91,3153480785
3,90,2139670818
3,91,2148686480
3,92,2128545283
3,93,2149118377
3,94,2151170174
3,95,2155845276
3,94,2124180034
3,93,2150988303
3,92,2099354891
3,91,2152363266
3,90,2130681360
3,91,2146884304
3,92,2112043369
3,93,2148388629
4,94,3100739661
3,95,2233964019
3,94,2148545471
3,93,2112485498
3,92,2096530444
4,91,3177243404
4,90,3227470427
3,91,2150616628
3,92,2154708356
3,93,2140720299
4,94,3183154300
3,95,2085465122
3,94,2142250487
3,93,2151974976
3,92,2153491626
3,91,2136418726
3,90,2145616455
3,91,2118889941
3,92,2131650883
3,93,2134560767
3,94,2155914563
3,95,2130203746
3,94,2133089175
3,93,2117719353
3,92,2157424033
3,91,2141970732
3,90,2140223600
3,91,2103680171
3,92,2152464859
3,93,2146521357
3,94,2151506900
3,95,2082965251
3,94,2141540575
3,93,2158004512
3,92,2130920772
3,91,2141588841
3,90,2121825324
4,91,3235431919
3,92,2149609466
3,93,2133619396
3,94,2142300611
3,95,2146654140
3,94,2151438804
4,93,3182144043
3,92,2107952774
3,91,2148389255
3,90,2149355668
3,91,2143167506
4,92,3166474653
3,93,2150953534
3,94,2135584126
3,95,2146453391
3,94,2130649417
3,93,2131578636
3,92,2136904174
3,91,2103196633
3,90,2131584068
3,91,2228948643
3,92,2157899926
3,93,2185397297
3,94,2149090967
3,95,2201039290
3,94,2242291726
3,93,2159740143
3,92,2242334852
3,91,2119094424
3,90,2120813360
3,91,2250626287
3,92,2140065272
4,93,3235870248
3,94,2107522717
3,95,2119140038
3,94,2145442684
3,93,2151683496
3,92,2156746908
3,91,2179907175
3,90,2169275612
3,91,2206926454
3,92,2138150392
3,93,2130616800
3,94,2123388519
3,95,2124731171
3,94,2089861336
3,93,2136267920
3,92,2245912519
3,91,2145883593
3,90,2133952437
3,91,2169327434
3,92,2160452184
3,93,2123661623
3,94,2154871856
3,95,2118532478
3,94,2115541651
3,93,2116867591
3,92,2104531287
3,91,2123039652
3,90,2128227273
3,91,2174736573
3,92,2158054749
3,93,2112519595
3,94,2101888478
3,95,2220002210
3,94,2152680649
3,93,2136690641
3,92,2115376260
3,91,2137392391
3,90,2141297311
3,91,2138039016
4,92,3141520769
4,93,3214420798
3,94,2119938837
3,95,2174311821
3,94,2257460787
3,93,2147588646
3,92,2125588265
3,91,2093163783
3,90,2162994601
3,91,2149523785
4,92,3286964677
3,93,2158188308
3,94,2139329667
3,95,2199830353
testcomplete,3346
